ID;attribute_1;attribute_6;submitdate;startdate;datestamp;G1;G2;cleta;regione;Area;provincia;codcom_1;codcom_2;ampiezza;ampiezzaclasse;G5;G6;G7;TA1;TA1a;TA1b;TA1c;TA1bis;TA2;TA3;TA4;TA6;TA5;TA7;TA8;TA8bis;EA_1;EA_2;EA_3;EA_4;PP1_1;PP2_1;PP2_2;PP2_3;PP2_4;PP2_5;PP2_6;PT_1;PT_2;PT_3;PT_4;PT_tot;PAPA_1;PAPA_2;PAPA_3;PAPA_4;PAPA_5;PAPA_6;PAPA_7;AMB_tot;AFKintro;AFK_1;AFK_2;AFK_3;AFK_4;AFK_5;SE1;SE2;AFK1;AFK1bis_1;AFK1bis_2;AFK1bis_3;AFK1bis_4;AFK2;AFK2bis_1;AFK2bis_2;AFK2bis_3;AFK2bis_4;AFK2bis_5;AFK2bis_6;AFK3intro;AFK3_1;AFK3_2;AFK3_3;AFK3_4;AFK3_5;AFK3_6;AFK4intro;AFK4_1;AFK4_2;AFK4_3;AFK4_4;CE_1;CE_2;CE_3;CE_4;CT_1;CT_2;CT_3;CT_4;SC_1;SC_2;SC_3;SC_4;GC_1;GC_2;GC_3;ATE_1;ATE_2;ATE_3;ATE_4;ATE_5;ATE_6;WTP1_1;WTP1_2;WTP1_3;WTP1_4;WTP1_5;WTP2_1;WTP2_2;WTP2_3;WTP2_4;WTP2_5
14;412d25ca-f880-8b10-9e60-1106692aa40d;O;17/06/2024 13:21;17/06/2024 13:04;17/06/2024 13:21;Maschio;49;46-65;Marche;Centro;Ancona;42034;Osimo;34918;10001-60000;Istruzione terziaria o superiore;Occupato;30-60k;60;;52;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Metano;Tra i 50€ e i 100€;76-100%;8;1;4;10;3;5;1;1;1;1;1;1;1;1;5;8;1;1;1;1;1;1;1;38;Sì;No;No;Sì;Sì;Sì;Sì;Completamente elettrico;Sì;FALSO;FALSO;FALSO;VERO;Sì;VERO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;FALSO;3;3;5;3;7;1;1;5;7;3;3;1;2;2;2;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;75;26;14;17;16;1;1;2;3;4
14;412d25ca-f880-8b10-9e60-1106692aa40d;O;17/06/2024 13:21;17/06/2024 13:04;17/06/2024 13:21;Maschio;49;46-65;Marche;Centro;Ancona;42034;Osimo;34918;10001-60000;Istruzione terziaria o superiore;Occupato;30-60k;60;;52;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Metano;Tra i 50€ e i 100€;76-100%;8;1;4;10;3;5;1;1;1;1;1;1;1;1;5;8;1;1;1;1;1;1;1;38;Sì;No;No;Sì;Sì;Sì;Sì;Elettrico ibrido plug-in;Sì;FALSO;FALSO;FALSO;VERO;Sì;VERO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;FALSO;3;3;5;3;7;1;1;5;7;3;3;1;2;2;2;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;75;26;14;17;16;1;1;2;3;4
14;412d25ca-f880-8b10-9e60-1106692aa40d;O;17/06/2024 13:21;17/06/2024 13:04;17/06/2024 13:21;Maschio;49;46-65;Marche;Centro;Ancona;42034;Osimo;34918;10001-60000;Istruzione terziaria o superiore;Occupato;30-60k;60;;52;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Metano;Tra i 50€ e i 100€;76-100%;8;1;4;10;3;5;1;1;1;1;1;1;1;1;5;8;1;1;1;1;1;1;1;38;Sì;No;No;Sì;Sì;Sì;Sì;GPL;Sì;FALSO;FALSO;FALSO;VERO;Sì;VERO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;FALSO;3;3;5;3;7;1;1;5;7;3;3;1;2;2;2;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;75;26;14;17;16;1;1;2;3;4
14;412d25ca-f880-8b10-9e60-1106692aa40d;O;17/06/2024 13:21;17/06/2024 13:04;17/06/2024 13:21;Maschio;49;46-65;Marche;Centro;Ancona;42034;Osimo;34918;10001-60000;Istruzione terziaria o superiore;Occupato;30-60k;60;;52;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Metano;Tra i 50€ e i 100€;76-100%;8;1;4;10;3;5;1;1;1;1;1;1;1;1;5;8;1;1;1;1;1;1;1;38;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;FALSO;FALSO;FALSO;VERO;Sì;VERO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;FALSO;3;3;5;3;7;1;1;5;7;3;3;1;2;2;2;Mai e non mi interessa;Mai e non mi interessa;No ma vorrei;No ma vorrei;No ma vorrei;No ma vorrei;75;26;14;17;16;1;1;2;3;4
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Metano;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Metano;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Metano;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
15;a50891d7-7136-4e7b-2674-a523196a8a1b;O;19/07/2024 11:11;19/07/2024 10:26;19/07/2024 11:11;Femmina;45;36-45;Lombardia;Nord;Milano;15158;Noviglio;4584;0-5000;Diploma di scuola superiore;Occupato;15-30k;90;;43;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;26-50%;3;7;8;9;9;7;9;8;6;6;6;6;5;6;7;24;10;3;7;10;7;7;10;137;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Metano;No;;;;;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;Non so;Non so;7;6;10;10;10;10;Non so;Non so;Non so;Non so;Non so;Non so;Non so;No ma vorrei;Si spesso;No ma vorrei;Si ogni tanto;Si spesso;No ma vorrei;16;15;15;22;60;14;29;42;19;7
16;b37d91d2-b4bc-a35e-b270-a5560d91af40;O;29/07/2024 12:07;29/07/2024 11:50;29/07/2024 12:07;Maschio;28;26-35;Umbria;Centro;Perugia;54056;Umbertide;16607;10001-60000;Diploma di scuola superiore;Occupato;30-60k;30;;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Metano;Meno di 50€;76-100%;1;8;10;10;8;7;5;5;5;10;5;8;1;1;10;20;5;5;5;5;5;7;3;118;Sì;Sì;Sì;Non so;Non so;Non so;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;;;Sì;FALSO;FALSO;FALSO;VERO;1;1;1;1;8;10;6;10;7;Non so;Non so;1;5;5;1;No ma vorrei;Si ogni tanto;Si ogni tanto;Si ogni tanto;Si ogni tanto;Si ogni tanto;1;1;1;1;1;1;1;1;1;1
17;c2a6b3f9-8f46-48af-885a-878d26b3746b;O;19/07/2024 11:39;19/07/2024 11:16;19/07/2024 11:39;Maschio;28;26-35;Umbria;Centro;Perugia;54056;Umbertide;16607;10001-60000;Diploma di scuola superiore;Occupato;30-60k;25;;24;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Metano;Meno di 50€;76-100%;1;8;10;10;7;8;6;6;4;10;5;8;4;5;10;27;5;5;5;5;5;7;3;119;Sì;Sì;Sì;Sì;Sì;Non so;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;No;;;;;;;No;;;;;1;1;3;1;10;10;8;10;Non so;Non so;Non so;1;6;5;1;Mai e non mi interessa;No ma vorrei;Mai e non mi interessa;Si ogni tanto;Si ogni tanto;Si ogni tanto;1;1;1;1;1;1;1;1;1;1
18;4eb752c1-63bc-573c-026d-669c4389351f;O;17/07/2024 12:31;17/07/2024 12:20;17/07/2024 12:31;Maschio;56;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Laurea o titolo superiore;Occupato;30-60k;110;;20;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;51-75%;1;8;8;9;8;8;7;4;6;2;9;3;3;5;7;18;1;5;7;5;1;10;5;113;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;VERO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;9;9;9;5;10;10;10;10;10;Non so;9;9;10;Non so;Non so;Mai e non mi interessa;Si ogni tanto;No ma vorrei;Si ogni tanto;No ma vorrei;Si ogni tanto;100;75;60;70;100;15;20;20;5;10
18;4eb752c1-63bc-573c-026d-669c4389351f;O;17/07/2024 12:31;17/07/2024 12:20;17/07/2024 12:31;Maschio;56;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Laurea o titolo superiore;Occupato;30-60k;110;;20;;No;SI, un mezzo di trasporto;Tram / Metropolitana / Autobus urbano;Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;51-75%;1;8;8;9;8;8;7;4;6;2;9;3;3;5;7;18;1;5;7;5;1;10;5;113;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;VERO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;9;9;9;5;10;10;10;10;10;Non so;9;9;10;Non so;Non so;Mai e non mi interessa;Si ogni tanto;No ma vorrei;Si ogni tanto;No ma vorrei;Si ogni tanto;100;75;60;70;100;15;20;20;5;10
18;4eb752c1-63bc-573c-026d-669c4389351f;O;17/07/2024 12:31;17/07/2024 12:20;17/07/2024 12:31;Maschio;56;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Laurea o titolo superiore;Occupato;30-60k;110;;20;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;51-75%;1;8;8;9;8;8;7;4;6;2;9;3;3;5;7;18;1;5;7;5;1;10;5;113;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;VERO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;9;9;9;5;10;10;10;10;10;Non so;9;9;10;Non so;Non so;Mai e non mi interessa;Si ogni tanto;No ma vorrei;Si ogni tanto;No ma vorrei;Si ogni tanto;100;75;60;70;100;15;20;20;5;10
18;4eb752c1-63bc-573c-026d-669c4389351f;O;17/07/2024 12:31;17/07/2024 12:20;17/07/2024 12:31;Maschio;56;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Laurea o titolo superiore;Occupato;30-60k;110;;20;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;51-75%;1;8;8;9;8;8;7;4;6;2;9;3;3;5;7;18;1;5;7;5;1;10;5;113;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;VERO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;9;9;9;5;10;10;10;10;10;Non so;9;9;10;Non so;Non so;Mai e non mi interessa;Si ogni tanto;No ma vorrei;Si ogni tanto;No ma vorrei;Si ogni tanto;100;75;60;70;100;15;20;20;5;10
18;4eb752c1-63bc-573c-026d-669c4389351f;O;17/07/2024 12:31;17/07/2024 12:20;17/07/2024 12:31;Maschio;56;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Laurea o titolo superiore;Occupato;30-60k;110;;20;;No;SI, un mezzo di trasporto;Bicicletta;Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;51-75%;1;8;8;9;8;8;7;4;6;2;9;3;3;5;7;18;1;5;7;5;1;10;5;113;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;VERO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;9;9;9;5;10;10;10;10;10;Non so;9;9;10;Non so;Non so;Mai e non mi interessa;Si ogni tanto;No ma vorrei;Si ogni tanto;No ma vorrei;Si ogni tanto;100;75;60;70;100;15;20;20;5;10
18;4eb752c1-63bc-573c-026d-669c4389351f;O;17/07/2024 12:31;17/07/2024 12:20;17/07/2024 12:31;Maschio;56;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Laurea o titolo superiore;Occupato;30-60k;110;;20;;No;SI, un mezzo di trasporto;Bicicletta;Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;51-75%;1;8;8;9;8;8;7;4;6;2;9;3;3;5;7;18;1;5;7;5;1;10;5;113;Sì;No;No;Sì;Sì;Sì;Sì;Metano;Sì;VERO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;9;9;9;5;10;10;10;10;10;Non so;9;9;10;Non so;Non so;Mai e non mi interessa;Si ogni tanto;No ma vorrei;Si ogni tanto;No ma vorrei;Si ogni tanto;100;75;60;70;100;15;20;20;5;10
19;0bfbc186-7b3d-88bd-da25-f5d04c48b96f;O;19/07/2024 23:03;19/07/2024 22:10;19/07/2024 23:03;Maschio;46;46-65;Emilia Romagna;Nord;Parma;34027;Parma;194417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;50;;20;;Sì;SI, due o più veicoli;Treno;Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;10;1;1;1;1;1;1;1;1;1;10;1;2;1;1;5;1;1;5;5;1;1;1;35;Sì;No;No;No;Sì;Sì;No;;Sì;VERO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;1;1;1;1;10;9;8;5;1;10;10;9;10;10;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;71;3;1;1;1;67
19;0bfbc186-7b3d-88bd-da25-f5d04c48b96f;O;19/07/2024 23:03;19/07/2024 22:10;19/07/2024 23:03;Maschio;46;46-65;Emilia Romagna;Nord;Parma;34027;Parma;194417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;50;;20;;Sì;SI, due o più veicoli;Treno;Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;26-50%;10;1;1;1;1;1;1;1;1;1;10;1;2;1;1;5;1;1;5;5;1;1;1;35;Sì;No;No;No;Sì;Sì;No;;Sì;VERO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;1;1;1;1;10;9;8;5;1;10;10;9;10;10;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;71;3;1;1;1;67
19;0bfbc186-7b3d-88bd-da25-f5d04c48b96f;O;19/07/2024 23:03;19/07/2024 22:10;19/07/2024 23:03;Maschio;46;46-65;Emilia Romagna;Nord;Parma;34027;Parma;194417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;50;;20;;Sì;SI, due o più veicoli;Filobus (all'interno del comune);Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;10;1;1;1;1;1;1;1;1;1;10;1;2;1;1;5;1;1;5;5;1;1;1;35;Sì;No;No;No;Sì;Sì;No;;Sì;VERO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;1;1;1;1;10;9;8;5;1;10;10;9;10;10;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;71;3;1;1;1;67
19;0bfbc186-7b3d-88bd-da25-f5d04c48b96f;O;19/07/2024 23:03;19/07/2024 22:10;19/07/2024 23:03;Maschio;46;46-65;Emilia Romagna;Nord;Parma;34027;Parma;194417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;50;;20;;Sì;SI, due o più veicoli;Filobus (all'interno del comune);Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;26-50%;10;1;1;1;1;1;1;1;1;1;10;1;2;1;1;5;1;1;5;5;1;1;1;35;Sì;No;No;No;Sì;Sì;No;;Sì;VERO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;1;1;1;1;10;9;8;5;1;10;10;9;10;10;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;71;3;1;1;1;67
19;0bfbc186-7b3d-88bd-da25-f5d04c48b96f;O;19/07/2024 23:03;19/07/2024 22:10;19/07/2024 23:03;Maschio;46;46-65;Emilia Romagna;Nord;Parma;34027;Parma;194417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;50;;20;;Sì;SI, due o più veicoli;Auto privata (autista);Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;10;1;1;1;1;1;1;1;1;1;10;1;2;1;1;5;1;1;5;5;1;1;1;35;Sì;No;No;No;Sì;Sì;No;;Sì;VERO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;1;1;1;1;10;9;8;5;1;10;10;9;10;10;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;71;3;1;1;1;67
19;0bfbc186-7b3d-88bd-da25-f5d04c48b96f;O;19/07/2024 23:03;19/07/2024 22:10;19/07/2024 23:03;Maschio;46;46-65;Emilia Romagna;Nord;Parma;34027;Parma;194417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;50;;20;;Sì;SI, due o più veicoli;Auto privata (autista);Sì, più di uno;No;Auto privata;Metano;Tra i 100€ e i 200€;26-50%;10;1;1;1;1;1;1;1;1;1;10;1;2;1;1;5;1;1;5;5;1;1;1;35;Sì;No;No;No;Sì;Sì;No;;Sì;VERO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;1;1;1;1;10;9;8;5;1;10;10;9;10;10;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;71;3;1;1;1;67
19;0bfbc186-7b3d-88bd-da25-f5d04c48b96f;O;19/07/2024 23:03;19/07/2024 22:10;19/07/2024 23:03;Maschio;46;46-65;Emilia Romagna;Nord;Parma;34027;Parma;194417;60001-250000;Laurea o titolo superiore;Occupato;30-60k;50;;20;;Sì;SI, due o più veicoli;Bicicletta;Sì, più di uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;10;1;1;1;1;1;1;1;1;1;10;1;2;1;1;5;1;1;5;5;1;1;1;35;Sì;No;No;No;Sì;Sì;No;;Sì;VERO;VERO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;FALSO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;1;1;1;1;10;9;8;5;1;10;10;9;10;10;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;1;1;1;1;71;3;1;1;1;67
